1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
,,0.9055,1.6875,0.6633,2.3115,0.4746,1.5936,0.4215,1.2324,0.6212,0.5822,0.6631,1.3993,1.187,0.878,0.8578,1.1618,2.0851
,,2.0685,0.1816,0.2223,0.957,0.4774,1.606,0.6547,1.9248,0.7464,0.438,0.6406,1.5298,1.0066,1.5281,0.4045,0.854,1.4967
,,1.2115,0.7737,0.6359,1.1179,0.4982,0.92,0.6269,0.935,0.8159,1.2021,0.5814,1.4337,0.7183,1.6741,0.4466,1.3058,1.4632
,,1.4942,0.7501,0.7373,1.5106,0.5535,0.7087,0.9063,0.5263,1.5914,0.9233,0.9951,0.6923,0.7183,1.3742,0.7206,0.6768,1.2961
,,1.6353,0.7029,0.725,1.2135,0.7509,0.7543,0.5737,1.8231,0.7247,0.7421,0.6243,1.4726,1.042,0.8218,0.2945,0.6327,1.4693
,,1.2805,0.3352,1.123,1.2356,0.6132,1.1524,0.822,1.3082,0.6838,0.6624,0.4389,0.8835,1.106,1.2262,0.476,0.7938,1.2966
,,1.7958,1.4353,0.8834,1.2293,0.4371,0.7262,0.4665,1.1945,0.8167,0.8659,0.6845,1.274,2.3608,2.7903,0.354,0.7397,1.288
,,2.0331,0.7271,0.6677,1.5885,0.4919,1.8961,0.977,0.5998,0.5249,0.5557,0.4426,0.7436,0.9932,1.6561,0.4782,1.2402,0.8469
,,1.2036,1.7887,0.4116,1.7071,0.6546,0.754,1.0878,0.971,0.7139,0.7144,0.6371,1.6194,1.5566,1.5746,0.3284,0.5084,0.9741
,,2.3405,1.5476,0.9722,1.5076,0.5782,1.1016,0.3917,0.7907,0.7353,0.9339,0.6346,2.027,1.1475,1.5746,0.3603,0.8756,1.5481
,,1.599,0.6297,0.653,1.7541,0.362,0.506,0.8361,0.9144,0.8826,0.6943,0.4579,0.6585,0.9399,2.4435,0.3003,0.7138,2.626
,,1.2723,0.7638,0.8568,1.0516,1.0775,0.9334,0.5167,0.8937,0.6326,1.3182,0.4004,1.1582,1.2278,0.8544,0.9595,1.4925,1.6286
,,1.1864,0.781,0.4111,0.8553,0.9103,1.28,0.6739,0.9494,1.1906,1.0022,0.4948,1.402,1.7323,1.8213,0.4412,0.5462,1.4127
,,0.855,1.4082,0.3189,1.5583,0.8173,2.6714,0.8838,1.6166,0.552,1.1684,0.5786,1.5977,1.3557,1.3734,0.517,0.596,1.5788
,,1.2005,1.6046,0.6073,2.0068,0.341,0.3771,0.4573,1.1936,0.5717,0.9962,0.4513,1.2225,1.5502,1.9403,0.4494,1.0457,1.5156
,,0.8106,1.915,0.4505,1.5438,0.817,0.8946,0.5906,0.6016,0.7054,0.7879,0.3798,0.9012,1.2363,1.7207,0.6354,1.196,1.5916
