1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
2.0073,1.3271,1.4857,0.84,0.8487,0.6351,1.0743,1.3334,0.6974,1.1194,0.4059,0.3028,0.8253,0.5774,0.6531,0.9289,0.8315,0.801,0.9302
1.4197,2.075,0.9693,0.6095,1.0262,0.7709,0.8948,1.4177,0.5948,1.203,0.5215,0.4584,0.5646,0.5048,0.7362,1.1046,0.6541,1.0002,0.9504
1.6398,1.3929,1.0509,0.9607,1.2699,0.5679,1.5374,1.0899,0.6865,0.991,0.4658,0.5433,0.7923,0.6074,0.6253,1.3509,0.833,0.9054,0.9099
2.2085,1.9828,1.4028,0.8714,0.7733,0.8631,1.1057,1.5387,0.6281,0.8382,0.4417,0.5644,0.8286,0.863,0.6635,1.0876,0.9012,0.7558,1.2235
1.8668,1.6636,1.3245,0.7224,0.8879,0.8333,1.1506,1.2468,0.6996,1.1293,0.3826,0.3899,0.7971,0.558,0.5751,0.9249,0.9135,0.6891,1.094
2.1359,1.1258,1.3755,1.1649,0.734,0.8799,1.1868,1.1334,0.4466,1.0386,0.4428,0.6808,0.9487,0.5138,0.5413,0.8964,0.7231,0.8867,0.902
1.2878,1.9986,1.404,0.6932,0.7544,0.8343,1.2543,1.2005,0.7794,1.1108,0.5416,0.43,0.7086,0.5696,0.6721,1.0184,0.7793,0.8083,0.9018
1.954,1.4111,1.1478,0.8528,0.968,0.6232,0.932,1.2051,0.7176,0.8795,0.6259,0.3294,0.8172,0.4252,0.6615,1.0123,0.6774,0.5751,0.7831
2.1506,2.5347,1.2772,0.7125,0.943,0.8903,0.6806,1.4323,0.6954,1.265,0.4161,0.382,1.0336,0.5577,0.6343,0.839,1.0063,0.8605,1.0948
2.0709,1.3987,1.0991,0.5567,1.0936,0.6959,1.5605,1.9268,0.5962,0.8345,0.6707,0.4913,1.0834,0.5296,0.5731,1.0968,0.7057,0.6222,0.8386
2.0769,1.2865,1.5739,0.9187,1.0325,0.7979,1.0391,1.5552,0.7664,1.1243,0.4045,0.3311,0.6449,0.5558,0.6278,1.1717,0.8796,0.9302,1.067
2.2158,2.0576,1.1958,0.7439,0.7826,1.0215,1.1645,1.1805,0.7729,1.0302,0.4114,0.4335,0.7294,0.5612,0.6031,0.9038,0.6584,1.1698,0.973
2.14,2.8153,1.0898,1.3259,0.8713,0.8322,1.1665,1.1128,0.611,0.9049,0.5504,0.538,0.862,0.4635,0.546,1.065,0.7933,0.9795,0.9635
3.6745,1.436,1.143,0.8862,1.2205,0.684,1.0237,0.9766,0.6093,0.7573,0.4406,0.5376,0.7533,0.4291,0.8604,1.3178,0.8292,0.7093,0.7961
2.0742,1.9272,1.2118,0.6738,1.287,0.7611,1.0685,1.515,0.7381,1.0115,0.5151,0.6646,0.7954,0.6291,0.7214,1.0167,0.8727,0.6974,1.2645
2.2718,2.1265,1.3073,0.8929,0.9424,0.9479,0.9659,1.7114,0.7178,0.848,0.597,0.4215,0.7066,0.6462,0.6676,1.0183,0.7549,0.7722,0.7627
2.2251,1.9991,1.0074,0.6075,0.9503,0.9316,1.0224,1.6132,0.5608,0.7382,0.4903,0.4301,0.7726,0.6212,0.7129,0.7939,0.9149,0.899,1.1005
3.6954,2.0545,1.1026,0.689,0.8528,0.5697,0.9798,1.258,0.6356,0.9877,0.536,0.2985,0.7689,0.5203,0.6283,0.861,0.6879,0.828,1.1234
1.7385,2.2532,1.0167,0.6294,1.0622,0.5682,0.9353,1.2975,0.6242,0.8656,0.6502,0.5621,0.597,0.3762,0.6757,0.9057,0.9254,0.8261,0.9295
2.9706,1.9104,1.2251,0.704,1.4629,0.8603,1.1061,1.1237,0.5142,0.9422,0.4396,0.3249,0.8777,0.5326,0.5406,0.977,1.0336,0.8395,1.3278
1.0149,2.4134,1.0831,0.6212,0.9999,0.6423,1.2008,1.1724,0.5948,0.9946,0.4634,0.4118,0.6644,0.5315,0.5077,0.9517,0.6728,0.7389,0.9859
1.7549,1.5992,1.3996,1.0311,0.6814,0.7546,0.8076,1.7167,0.6229,1.0616,0.4733,0.407,1.08,0.567,0.8223,1.1444,0.8367,1.0214,1.1921
2.6917,1.7191,1.0424,0.851,1.3111,0.6713,1.2231,1.261,0.5777,0.8015,0.5379,0.5277,0.8576,0.5898,0.694,0.7843,0.8876,0.755,0.8549
2.2249,1.9426,1.583,0.7777,0.8762,0.8143,0.7303,1.6091,0.7443,0.9242,0.3574,0.3567,0.7446,0.5631,0.842,1.0775,0.9437,0.9478,1.1784
3.1873,2.1642,1.4376,0.5985,1.0314,0.8197,0.7947,1.1173,0.579,1.149,0.6691,0.4893,0.6787,0.4733,0.5927,0.9223,1.065,0.959,1.1355
2.5853,1.2436,1.5202,0.7204,1.0175,0.8322,0.8749,1.7404,0.7773,1.2066,0.4808,0.4874,0.9184,0.4004,0.4576,1.0413,0.9084,0.9691,1.1329
2.2697,1.7554,1.1928,0.8764,0.7117,0.7453,1.12,1.3898,0.762,1.4657,0.4666,0.5731,0.9016,0.5714,0.5864,0.9591,0.6927,0.7266,0.9877
1.4794,1.5436,1.2449,0.8035,1.0552,0.5663,0.6951,1.5818,0.5526,0.899,0.3968,0.526,1.3116,0.4518,0.5578,0.7398,0.7292,0.7058,1.5425
2.2603,1.7986,1.0442,1.0581,0.9059,0.7418,0.8806,1.5557,0.6666,1.1657,0.4572,0.2999,0.9259,0.3792,0.6604,0.8328,0.6746,0.5479,0.7759
1.8982,1.514,1.317,0.8414,0.8097,1.0703,0.8162,1.242,0.705,1.1755,0.4757,0.4582,0.7679,0.5476,0.6289,0.816,1.0087,0.6684,1.0685
3.2244,1.4448,1.7845,0.8415,1.0129,0.9741,0.7755,1.6748,0.6854,0.6499,0.4967,0.4741,0.8102,0.5329,0.5259,1.0324,0.9387,0.8751,1.1827
1.4877,1.5583,1.1502,0.8521,1.0908,0.887,1.255,1.541,0.67,1.1653,0.4826,0.5036,0.8841,0.5813,0.6197,0.8793,1.0004,0.8108,0.7939
1.9301,1.804,1.0839,0.6115,0.9549,1.0055,1.2474,1.3177,0.6008,1.4372,0.39,0.4034,0.8652,0.6612,0.4586,0.9445,0.7587,0.5354,1.1468
2.8471,1.2532,1.0444,0.6242,1.0567,0.7009,1.0413,1.2157,0.6102,1.1932,0.4982,0.5708,0.8763,0.6068,0.668,1.0252,0.6999,0.6655,0.9897
1.6567,2.0968,1.2336,0.8292,0.8429,0.6044,0.8421,1.4174,0.6904,0.858,0.3557,0.3523,0.9094,0.4816,0.5731,1.5533,0.7819,0.8271,1.0008
1.9691,2.2958,1.0486,0.6202,0.9216,0.6676,1.0713,1.7416,0.5046,0.8317,0.4885,0.5845,0.745,0.4918,0.738,0.9755,1.1292,0.7549,1.0258
2.0832,2.0378,0.9725,0.937,0.8952,0.7488,1.3675,1.1317,0.6885,0.7516,0.4817,0.4393,0.8479,0.5375,0.5692,1.1741,0.5659,0.7325,0.9873
1.9984,1.889,1.1402,0.7519,1.0925,0.6704,1.4463,1.0516,0.5115,0.9564,0.6718,0.5629,0.7234,0.6326,0.7635,0.982,0.8049,0.787,1.0431
1.9292,2.4216,1.0482,0.7666,0.9129,0.5746,0.7892,1.2795,0.6501,0.9583,0.553,0.4276,0.7234,0.3999,0.5888,1.0774,0.7914,0.7887,1.3906
2.1758,1.5606,1.1891,0.7028,0.9528,0.6125,1.5522,1.3248,0.4387,0.9045,0.353,0.6375,0.7752,0.7243,0.6021,0.9197,0.727,0.8222,1.1242
2.5923,2.4297,1.4158,0.9221,0.7357,0.8238,1.4302,1.184,0.7384,0.8445,0.385,0.4567,0.9692,0.7547,0.7029,1.0722,1.0344,0.6325,0.9994
2.9457,1.4993,1.2352,0.8259,1.1213,0.9899,1.0587,1.1628,0.565,0.9016,0.5239,0.4205,0.5845,0.5107,0.5946,1.3283,0.7748,0.6582,1.0388
2.0849,2.3525,0.9151,0.7255,0.9644,0.7591,1.1063,0.8787,0.7336,0.9126,0.5364,0.5315,0.7284,0.5269,0.704,1.3916,0.6899,0.746,1.1462
1.8604,1.8705,1.1004,0.7089,0.7941,0.713,1.1405,0.9716,0.724,0.9418,0.4765,0.4697,0.9019,0.395,0.6195,0.7086,0.9876,0.7168,0.9042
2.1564,2.2015,1.2579,1.0009,0.8919,0.8066,0.9737,1.1091,0.6735,0.808,0.467,0.3117,1.1473,0.6081,0.6424,0.9393,0.7491,0.7354,1.0005
2.0019,1.3894,1.9724,0.884,0.7709,0.7969,0.9092,1.2566,0.6464,0.8865,0.4121,0.411,0.9436,0.5549,0.7286,0.9988,0.7525,0.8057,1.0041
2.0381,1.4569,1.5148,0.723,0.9674,0.6233,1.0835,1.5347,0.8666,0.8064,0.4801,0.3919,0.6472,0.4606,0.8491,1.0835,0.9405,0.8405,0.8292
1.346,1.5808,1.1546,0.7076,0.9004,0.6024,0.7696,1.5532,0.6742,0.8732,0.5152,0.3795,1.0172,0.6953,0.8611,0.9356,0.9877,0.9933,1.1898
1.8301,1.5088,0.8934,0.6974,0.8075,0.6213,1.0213,1.2505,0.7541,1.1246,0.4838,0.4372,0.6497,0.7066,0.5996,1.0185,1.1079,0.7802,1.2648
1.7349,1.0132,1.2713,0.7371,1.0731,0.5557,0.8277,1.1453,0.8012,0.8679,0.5585,0.4104,0.8794,0.5078,0.7222,1.2783,0.9446,0.9762,1.263
1.9862,0.9788,0.9032,0.7291,0.9676,0.6976,0.9078,1.5283,0.5194,1.2271,0.5504,0.4279,0.8012,0.6304,0.5193,0.9308,0.7664,0.7672,1.2567
2.562,1.4452,1.1044,0.9357,1.0978,0.9045,1.2056,2.3283,0.5446,0.8842,0.4677,0.4429,0.9471,0.5131,0.6392,0.8986,0.7319,0.7537,1.0137
2.3469,1.5438,1.2773,0.7643,1.016,0.9105,1.0398,1.4015,0.7057,1.0704,0.507,0.4446,0.8753,0.6168,0.7048,1.1021,0.7741,0.8509,1.0229
2.3214,2.0363,1.4032,0.7104,1.1234,0.7107,0.9142,1.0871,0.5399,0.9789,0.4459,0.6518,0.9116,0.7408,0.6424,1.0399,0.9836,0.7514,0.9784
3.1856,1.8028,1.5561,0.8131,1.1038,0.7234,0.8852,1.2483,0.721,0.953,0.552,0.3855,0.7349,0.5599,0.8594,1.3076,1.0251,0.694,1.1439
2.1467,1.7223,1.2463,1.0319,0.709,0.7101,1.0393,1.3083,0.7354,1.0862,0.5124,0.4113,0.8033,0.508,0.5551,0.8738,0.7669,0.78,0.8388
2.1659,1.5094,0.9996,0.6473,0.7265,1.0698,1.1106,1.4552,0.6599,0.7873,0.4369,0.4546,0.8005,0.4807,0.9998,1.1297,0.616,1.0793,1.3929
1.5926,1.5362,1.1375,0.8968,0.9259,0.6038,0.9136,1.4848,0.5958,0.9993,0.3673,0.3644,0.6734,0.7435,0.5358,0.7889,0.9986,0.746,0.7666
1.2446,3.2763,1.3027,0.6533,0.8932,0.7137,0.9267,1.2469,0.6809,0.8409,0.4952,0.3443,0.6106,0.6078,0.6972,0.9534,0.7966,0.7851,0.921
2.6228,1.2366,1.0408,0.8375,0.9535,0.6777,1.0127,1.1311,0.5934,1.1747,0.3622,0.4425,0.7601,0.4638,0.6704,1.2471,0.576,0.7793,0.8966
