1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0.6459,0.5686,0.3913,0.49,0.2453,0.4788,0.2394,0.4065,0.7329,0.2745,0.3914,0.3084,0.3875,0.2127,0.1921,0.3721,0.3184,0.1363,0.2321
0.468,0.7363,0.3784,0.6842,0.3179,0.4372,0.4798,0.6188,0.537,0.2687,0.2784,0.3092,0.1993,0.1573,0.2667,0.266,0.3131,0.1256,0.1939
0.657,0.7014,0.2733,0.6797,0.4676,0.4917,0.2561,0.6191,0.4112,0.3086,0.2894,0.4433,0.3481,0.1987,0.1646,0.2739,0.3918,0.124,0.3505
0.7818,0.8513,0.2281,0.5444,0.3284,0.3626,0.5439,0.4004,0.3211,0.2034,0.3283,0.4328,0.2643,0.1513,0.1577,0.3788,0.3238,0.2202,0.1393
1.0236,0.6211,0.248,0.4357,0.3306,0.4493,0.3487,0.4205,0.3615,0.2242,0.406,0.3795,0.2792,0.1706,0.2821,0.3785,0.2976,0.211,0.2175
0.6376,0.6095,0.3211,0.5471,0.3486,0.396,0.3154,0.308,0.63,0.2141,0.3673,0.467,0.2324,0.1688,0.2118,0.3295,0.2578,0.156,0.2265
0.4263,0.8078,0.2818,0.6494,0.3189,0.3364,0.2923,0.5268,0.7998,0.1988,0.3991,0.183,0.2324,0.1584,0.2932,0.3229,0.3366,0.2066,0.2312
0.6956,0.716,0.245,0.6484,0.5874,0.5048,0.4047,0.3862,0.6293,0.137,0.5379,0.2839,0.2159,0.0858,0.2499,0.3957,0.2096,0.1873,0.2907
0.88,0.6688,0.2432,0.4956,0.5258,0.5664,0.4358,0.7307,0.5615,0.2437,0.3466,0.296,0.2257,0.1656,0.1882,0.4107,0.3403,0.1867,0.2333
0.5547,0.4576,0.3147,0.4826,0.2836,0.4168,0.349,0.4339,0.3895,0.1546,0.3518,0.3452,0.1491,0.1313,0.2392,0.292,0.3761,0.1402,0.2775
0.6907,0.5731,0.2356,0.4098,0.4107,0.3837,0.3319,0.4672,0.5461,0.1525,0.4282,0.3502,0.3393,0.1234,0.2627,0.3465,0.2784,0.2234,0.2294
0.5872,0.774,0.349,0.3816,0.4458,0.3869,0.2665,0.5723,0.5908,0.2248,0.3917,0.3541,0.2755,0.1909,0.2879,0.2871,0.3547,0.2017,0.1582
0.9657,0.5588,0.3892,0.482,0.2641,0.2712,0.5098,0.3265,0.6527,0.2316,0.4238,0.2877,0.2332,0.1445,0.2159,0.1973,0.2849,0.1683,0.2041
0.8729,0.6042,0.2169,0.4977,0.3553,0.6131,0.476,0.5644,0.6005,0.2148,0.3895,0.5815,0.3434,0.1685,0.2251,0.4099,0.2173,0.1295,0.1627
0.7626,0.4807,0.2804,0.4867,0.2014,0.4593,0.2885,0.4806,0.567,0.2131,0.4027,0.412,0.2695,0.1274,0.1886,0.297,0.309,0.2455,0.2294
0.5838,0.9025,0.2765,0.452,0.4268,0.3714,0.3131,0.5227,0.5942,0.2313,0.353,0.3485,0.184,0.1393,0.1761,0.2627,0.278,0.1605,0.1487
0.8646,0.5898,0.2757,0.4587,0.239,1.037,0.3167,0.67,0.4603,0.181,0.2202,0.3446,0.2548,0.1739,0.2572,0.3098,0.4435,0.1714,0.1669
0.7363,0.9491,0.2096,0.4927,0.2945,0.3912,0.2975,0.493,0.4822,0.196,0.4819,0.2567,0.2554,0.1492,0.1691,0.1911,0.2274,0.2259,0.1882
0.8234,0.5981,0.3174,0.5588,0.2681,0.4895,0.3614,0.6372,0.4941,0.1774,0.2995,0.4841,0.2688,0.1326,0.2668,0.3322,0.3605,0.2239,0.2896
0.6066,0.5752,0.3958,0.4723,0.2969,0.5355,0.2928,0.434,0.4724,0.2462,0.3865,0.2875,0.2892,0.1375,0.1473,0.3515,0.2448,0.1884,0.2616
0.7452,0.7886,0.1678,0.5368,0.4126,0.5038,0.2969,0.605,0.4433,0.1919,0.5016,0.2994,0.2819,0.1087,0.178,0.5165,0.3408,0.1715,0.2369
0.6131,0.8029,0.2954,0.4777,0.3835,0.4349,0.3539,0.5805,0.5279,0.1686,0.2956,0.3116,0.2392,0.099,0.2239,0.3753,0.3238,0.1935,0.2097
0.8968,0.5599,0.4212,0.5151,0.3301,0.4114,0.2308,0.5847,0.3162,0.1592,0.2708,0.3995,0.3061,0.1977,0.2502,0.3882,0.2551,0.1963,0.1919
0.7162,0.6352,0.2577,0.6944,0.3456,0.3433,0.254,0.3646,0.3809,0.1754,0.3816,0.3392,0.355,0.2036,0.1783,0.2876,0.3246,0.2479,0.1841
1.035,0.6855,0.5151,0.6715,0.3245,0.5379,0.2336,0.5669,0.4067,0.2468,0.6303,0.3032,0.3792,0.0799,0.2715,0.3485,0.285,0.219,0.3143
0.6246,0.6301,0.3108,0.5658,0.3755,0.5436,0.4219,0.5175,0.5238,0.1589,0.4026,0.4008,0.242,0.2306,0.2107,0.3059,0.3787,0.2407,0.2712
0.768,0.9426,0.2901,0.5717,0.4777,0.3757,0.3976,0.5396,0.5631,0.2523,0.2503,0.2799,0.2492,0.1413,0.2944,0.2692,0.3657,0.2097,0.2824
0.6236,0.7459,0.2101,0.4114,0.4757,0.4081,0.4885,0.4604,0.5078,0.2175,0.4158,0.258,0.2655,0.2004,0.242,0.303,0.3442,0.3325,0.2507
0.8171,0.7894,0.209,0.6535,0.4165,0.3902,0.2791,0.4293,0.4128,0.2354,0.3082,0.374,0.2059,0.1718,0.213,0.3335,0.3666,0.2285,0.2346
0.682,0.7022,0.3552,0.4821,0.3798,0.4599,0.363,0.4147,0.6088,0.1709,0.3965,0.3259,0.2231,0.1137,0.2678,0.3029,0.2489,0.1826,0.2365
1.0089,0.6432,0.3517,0.387,0.4058,0.5275,0.3213,0.3041,0.3661,0.2343,0.3354,0.2584,0.3715,0.1765,0.1743,0.3808,0.453,0.2124,0.1945
0.6105,0.8926,0.2916,1.0901,0.3806,0.509,0.4351,0.5142,0.5414,0.2482,0.3547,0.2953,0.3709,0.2312,0.1833,0.33,0.3838,0.1606,0.2712
0.5724,1.0338,0.402,0.6093,0.2591,0.5008,0.261,0.517,0.5306,0.1729,0.4014,0.4209,0.2437,0.1984,0.1708,0.2544,0.2204,0.1459,0.2068
0.562,0.5047,0.3317,0.427,0.4058,0.3964,0.2893,0.3246,0.4232,0.1856,0.2914,0.3264,0.1793,0.165,0.2801,0.4046,0.3083,0.2441,0.2141
0.8263,0.7923,0.2586,0.5346,0.3842,0.535,0.4974,0.8154,0.6984,0.1949,0.3589,0.2652,0.3042,0.1913,0.2223,0.5319,0.2818,0.1874,0.2479
0.454,0.8791,0.3199,0.6583,0.2564,0.4839,0.3044,0.4116,0.6189,0.172,0.3026,0.2692,0.1774,0.1606,0.1715,0.2863,0.3533,0.2092,0.3212
0.7101,0.7849,0.3397,0.6528,0.2477,0.3314,0.3582,0.4814,0.5408,0.3061,0.2963,0.3016,0.2331,0.234,0.2029,0.2956,0.4464,0.2476,0.1838
0.6626,0.8913,0.2947,0.4346,0.4098,0.4756,0.4416,0.5188,0.4579,0.1856,0.3163,0.4925,0.25,0.1613,0.2112,0.414,0.239,0.2731,0.2336
0.6743,1.393,0.3069,0.7537,0.3362,0.3804,0.2148,0.5161,0.5857,0.1616,0.4418,0.2942,0.228,0.2024,0.211,0.309,0.2965,0.2145,0.2034
0.8805,0.5827,0.2639,0.5092,0.3571,0.4313,0.3487,0.4767,0.529,0.1416,0.3994,0.2012,0.2723,0.1657,0.2793,0.2334,0.26,0.2359,0.1397
0.534,0.7126,0.2828,0.6157,0.3922,0.5079,0.3882,0.3999,0.4061,0.3816,0.3553,0.2839,0.2217,0.1661,0.181,0.4441,0.4006,0.1791,0.2456
0.7733,0.6853,0.3475,0.4724,0.4408,0.3907,0.2412,0.6254,0.5703,0.1937,0.2754,0.6349,0.2406,0.1941,0.1668,0.3614,0.2409,0.1639,0.1796
0.8214,0.9129,0.3943,0.5862,0.3182,0.3697,0.5453,0.7912,0.5547,0.2158,0.3876,0.4874,0.2715,0.1691,0.2627,0.2321,0.209,0.3204,0.3024
0.4997,0.6338,0.3354,0.3472,0.2434,0.3897,0.5204,0.3346,0.4868,0.1997,0.3775,0.3578,0.1993,0.1984,0.2384,0.3208,0.2657,0.2088,0.2962
0.7168,0.9635,0.4517,0.7362,0.3886,0.4162,0.2201,0.3909,0.3574,0.2093,0.5818,0.3962,0.267,0.1839,0.2286,0.5694,0.3927,0.1121,0.2414
0.6388,0.6186,0.4438,0.56,0.5062,0.301,0.3541,0.626,0.5773,0.2599,0.3095,0.2333,0.2861,0.1198,0.2905,0.3543,0.2488,0.2033,0.2115
0.8923,0.6782,0.2901,0.5433,0.249,0.4458,0.3576,0.6077,0.5066,0.1929,0.279,0.3479,0.2543,0.1041,0.3016,0.3911,0.3343,0.2711,0.1932
1.0248,0.5217,0.2352,0.4749,0.4861,0.5123,0.258,0.4573,0.4305,0.1878,0.4555,0.3831,0.2808,0.1136,0.1952,0.2311,0.2583,0.2905,0.2193
0.622,0.8721,0.2952,0.5517,0.3841,0.292,0.3862,0.4073,0.6142,0.2672,0.3999,0.3381,0.2053,0.2333,0.1879,0.3144,0.1494,0.1571,0.124
0.6996,0.6292,0.2728,0.8084,0.3184,0.4397,0.3569,0.3978,0.2036,0.2098,0.5203,0.2283,0.2602,0.2292,0.1768,0.486,0.4135,0.1511,0.1552
0.7939,0.6469,0.3404,0.797,0.3733,0.5565,0.2798,0.6537,0.3911,0.2291,0.3798,0.1596,0.3082,0.1791,0.2332,0.3204,0.4461,0.2376,0.2208
0.8841,0.6124,0.3663,0.516,0.2999,0.5961,0.3798,0.5027,0.3935,0.1096,0.3089,0.3867,0.3309,0.1814,0.1381,0.2616,0.462,0.1717,0.1852
0.7914,0.7094,0.1974,0.5367,0.437,0.4713,0.3011,0.4464,0.4568,0.2383,0.3437,0.2619,0.2424,0.1036,0.2749,0.2615,0.1756,0.1973,0.2799
0.8147,0.7121,0.1788,0.6038,0.3967,0.2904,0.308,0.4891,0.7103,0.2141,0.4743,0.2856,0.3295,0.1996,0.2065,0.3955,0.3303,0.1341,0.2403
0.9161,0.6172,0.3002,0.8153,0.3017,0.5997,0.3961,0.3619,0.5371,0.179,0.3019,0.3436,0.3241,0.1173,0.2252,0.4893,0.2408,0.1964,0.263
0.5746,0.7327,0.2503,0.4311,0.3675,0.6466,0.318,0.6199,0.618,0.1831,0.4131,0.3491,0.3492,0.1828,0.3403,0.2242,0.2241,0.2126,0.1974
0.9605,0.6339,0.2583,0.5599,0.3266,0.3407,0.3944,0.4238,0.3894,0.2541,0.2657,0.3306,0.1853,0.1703,0.3062,0.2817,0.3471,0.2954,0.3099
0.7722,0.6985,0.2206,0.607,0.225,0.4179,0.3306,0.4881,0.4018,0.2328,0.4136,0.3603,0.3546,0.1121,0.2079,0.5597,0.4323,0.2004,0.2862
0.8109,0.8524,0.2047,0.5573,0.4599,0.5128,0.3282,0.473,0.6326,0.2502,0.4731,0.3333,0.2363,0.1688,0.3621,0.2527,0.3125,0.268,0.1626
0.9826,0.7164,0.2646,0.7468,0.3193,0.3183,0.2954,0.5075,0.4886,0.2293,0.4528,0.4283,0.2638,0.1925,0.3057,0.2816,0.3562,0.1886,0.2073
0.8279,0.6058,0.2093,0.5755,0.2693,0.3409,0.3588,0.4076,0.4803,0.307,0.5683,0.3277,0.2206,0.1422,0.3009,0.3766,0.564,0.2113,0.1832
0.5624,1.0094,0.2354,0.4582,0.3317,0.4447,0.3412,0.6191,0.7626,0.2701,0.3122,0.2466,0.2454,0.1799,0.2407,0.2793,0.2603,0.3491,0.2464
0.6643,1.0206,0.2439,0.4986,0.2567,0.5229,0.3969,0.5108,0.5682,0.2585,0.367,0.1897,0.1555,0.1565,0.3797,0.348,0.2678,0.2406,0.2581
